,raw_hz,peak_id,line_width,integral,file_path,raw_Al_concentration,raw_Li_concentration,raw_Na_concentration,degrees_celsius,Hz,Mat_Source,raw_mg,scan_count,nmr_element
275,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ctF.ft,0.15,,3.0,80,2720,,,600,27Al
276,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ctF.ft,0.15,,3.0,80,2720,,,600,27Al
277,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ctF.ft,0.15,,3.0,80,2720,,,600,27Al
278,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ctF.ft,0.15,,3.0,80,2720,,,600,27Al
279,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ctF.ft,0.15,,3.0,80,2720,,,600,27Al
280,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ct.ft,0.15,,3.0,70,2732,,,600,27Al
281,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ct.ft,0.15,,3.0,70,2732,,,600,27Al
282,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ct.ft,0.15,,3.0,70,2732,,,600,27Al
283,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ct.ft,0.15,,3.0,70,2732,,,600,27Al
284,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ct.ft,0.15,,3.0,70,2732,,,600,27Al
285,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ctF.ft,0.15,,3.0,70,2732,,,600,27Al
286,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ctF.ft,0.15,,3.0,70,2732,,,600,27Al
287,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ctF.ft,0.15,,3.0,70,2732,,,600,27Al
288,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ctF.ft,0.15,,3.0,70,2732,,,600,27Al
289,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ctF.ft,0.15,,3.0,70,2732,,,600,27Al
290,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ct.ft,0.15,,3.0,60,2742,,,600,27Al
291,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ct.ft,0.15,,3.0,60,2742,,,600,27Al
292,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ct.ft,0.15,,3.0,60,2742,,,600,27Al
293,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ct.ft,0.15,,3.0,60,2742,,,600,27Al
294,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ct.ft,0.15,,3.0,60,2742,,,600,27Al
295,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ctF.ft,0.15,,3.0,60,2742,,,600,27Al
296,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ctF.ft,0.15,,3.0,60,2742,,,600,27Al
297,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ctF.ft,0.15,,3.0,60,2742,,,600,27Al
298,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ctF.ft,0.15,,3.0,60,2742,,,600,27Al
299,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ctF.ft,0.15,,3.0,60,2742,,,600,27Al
300,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ct.ft,0.15,,3.0,50,2752,,,600,27Al
301,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ct.ft,0.15,,3.0,50,2752,,,600,27Al
302,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ct.ft,0.15,,3.0,50,2752,,,600,27Al
303,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ct.ft,0.15,,3.0,50,2752,,,600,27Al
304,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ct.ft,0.15,,3.0,50,2752,,,600,27Al
305,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ctF.ft,0.15,,3.0,50,2752,,,600,27Al
306,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ctF.ft,0.15,,3.0,50,2752,,,600,27Al
307,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ctF.ft,0.15,,3.0,50,2752,,,600,27Al
308,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ctF.ft,0.15,,3.0,50,2752,,,600,27Al
309,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ctF.ft,0.15,,3.0,50,2752,,,600,27Al
310,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ct.ft,0.15,,3.0,40,2762,,,600,27Al
311,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ct.ft,0.15,,3.0,40,2762,,,600,27Al
312,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ct.ft,0.15,,3.0,40,2762,,,600,27Al
313,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ct.ft,0.15,,3.0,40,2762,,,600,27Al
314,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ct.ft,0.15,,3.0,40,2762,,,600,27Al
315,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ctF.ft,0.15,,3.0,40,2762,,,600,27Al
316,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ctF.ft,0.15,,3.0,40,2762,,,600,27Al
317,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ctF.ft,0.15,,3.0,40,2762,,,600,27Al
318,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ctF.ft,0.15,,3.0,40,2762,,,600,27Al
319,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ctF.ft,0.15,,3.0,40,2762,,,600,27Al
320,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ct.ft,0.15,,3.0,140,2730,Gibbsite,,128,27Al
321,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ct.ft,0.15,,3.0,140,2730,Gibbsite,,128,27Al
322,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ct.ft,0.15,,3.0,140,2730,Gibbsite,,128,27Al
323,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ct.ft,0.15,,3.0,140,2730,Gibbsite,,128,27Al
324,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ct.ft,0.15,,3.0,140,2730,Gibbsite,,128,27Al
325,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ctF.ft,0.15,,3.0,140,2730,Gibbsite,,128,27Al
326,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ctF.ft,0.15,,3.0,140,2730,Gibbsite,,128,27Al
327,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ctF.ft,0.15,,3.0,140,2730,Gibbsite,,128,27Al
328,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ctF.ft,0.15,,3.0,140,2730,Gibbsite,,128,27Al
329,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ctF.ft,0.15,,3.0,140,2730,Gibbsite,,128,27Al
330,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ct.ft,0.15,,3.0,130,2735,Gibbsite,,128,27Al
331,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ct.ft,0.15,,3.0,130,2735,Gibbsite,,128,27Al
332,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ct.ft,0.15,,3.0,130,2735,Gibbsite,,128,27Al
333,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ct.ft,0.15,,3.0,130,2735,Gibbsite,,128,27Al
334,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ct.ft,0.15,,3.0,130,2735,Gibbsite,,128,27Al
335,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ctF.ft,0.15,,3.0,130,2735,Gibbsite,,128,27Al
336,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ctF.ft,0.15,,3.0,130,2735,Gibbsite,,128,27Al
337,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ctF.ft,0.15,,3.0,130,2735,Gibbsite,,128,27Al
338,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ctF.ft,0.15,,3.0,130,2735,Gibbsite,,128,27Al
339,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ctF.ft,0.15,,3.0,130,2735,Gibbsite,,128,27Al
340,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ct.ft,0.15,,3.0,110,2744,Gibbsite,,128,27Al
341,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ct.ft,0.15,,3.0,110,2744,Gibbsite,,128,27Al
342,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ct.ft,0.15,,3.0,110,2744,Gibbsite,,128,27Al
343,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ct.ft,0.15,,3.0,110,2744,Gibbsite,,128,27Al
344,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ct.ft,0.15,,3.0,110,2744,Gibbsite,,128,27Al
345,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ctF.ft,0.15,,3.0,110,2744,Gibbsite,,128,27Al
346,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ctF.ft,0.15,,3.0,110,2744,Gibbsite,,128,27Al
347,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ctF.ft,0.15,,3.0,110,2744,Gibbsite,,128,27Al
348,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ctF.ft,0.15,,3.0,110,2744,Gibbsite,,128,27Al
349,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ctF.ft,0.15,,3.0,110,2744,Gibbsite,,128,27Al
350,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ct.ft,0.15,,3.0,90,2755,Gibbsite,,128,27Al
351,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ct.ft,0.15,,3.0,90,2755,Gibbsite,,128,27Al
352,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ct.ft,0.15,,3.0,90,2755,Gibbsite,,128,27Al
353,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ct.ft,0.15,,3.0,90,2755,Gibbsite,,128,27Al
354,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ct.ft,0.15,,3.0,90,2755,Gibbsite,,128,27Al
355,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ctF.ft,0.15,,3.0,90,2755,Gibbsite,,128,27Al
356,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ctF.ft,0.15,,3.0,90,2755,Gibbsite,,128,27Al
357,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ctF.ft,0.15,,3.0,90,2755,Gibbsite,,128,27Al
358,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ctF.ft,0.15,,3.0,90,2755,Gibbsite,,128,27Al
359,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ctF.ft,0.15,,3.0,90,2755,Gibbsite,,128,27Al
360,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ct.ft,0.15,,3.0,70,2770,Gibbsite,,128,27Al
361,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ct.ft,0.15,,3.0,70,2770,Gibbsite,,128,27Al
362,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ct.ft,0.15,,3.0,70,2770,Gibbsite,,128,27Al
363,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ct.ft,0.15,,3.0,70,2770,Gibbsite,,128,27Al
364,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ct.ft,0.15,,3.0,70,2770,Gibbsite,,128,27Al
365,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ctF.ft,0.15,,3.0,70,2770,Gibbsite,,128,27Al
366,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ctF.ft,0.15,,3.0,70,2770,Gibbsite,,128,27Al
367,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ctF.ft,0.15,,3.0,70,2770,Gibbsite,,128,27Al
368,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ctF.ft,0.15,,3.0,70,2770,Gibbsite,,128,27Al
369,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ctF.ft,0.15,,3.0,70,2770,Gibbsite,,128,27Al
370,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2782Hz-50C-128ct.ft,0.15,,3.0,50,2782,Gibbsite,,128,27Al
371,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2782Hz-50C-128ct.ft,0.15,,3.0,50,2782,Gibbsite,,128,27Al
372,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2782Hz-50C-128ct.ft,0.15,,3.0,50,2782,Gibbsite,,128,27Al
373,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2782Hz-50C-128ct.ft,0.15,,3.0,50,2782,Gibbsite,,128,27Al
374,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2782Hz-50C-128ct.ft,0.15,,3.0,50,2782,Gibbsite,,128,27Al
375,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2782Hz-50C-128ctF.ft,0.15,,3.0,50,2782,Gibbsite,,128,27Al
376,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2782Hz-50C-128ctF.ft,0.15,,3.0,50,2782,Gibbsite,,128,27Al
377,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2782Hz-50C-128ctF.ft,0.15,,3.0,50,2782,Gibbsite,,128,27Al
378,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2782Hz-50C-128ctF.ft,0.15,,3.0,50,2782,Gibbsite,,128,27Al
379,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2782Hz-50C-128ctF.ft,0.15,,3.0,50,2782,Gibbsite,,128,27Al
380,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2795Hz-25C-128ct.ft,0.15,,3.0,25,2795,Gibbsite,,128,27Al
381,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2795Hz-25C-128ct.ft,0.15,,3.0,25,2795,Gibbsite,,128,27Al
382,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2795Hz-25C-128ct.ft,0.15,,3.0,25,2795,Gibbsite,,128,27Al
383,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2795Hz-25C-128ct.ft,0.15,,3.0,25,2795,Gibbsite,,128,27Al
384,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2795Hz-25C-128ct.ft,0.15,,3.0,25,2795,Gibbsite,,128,27Al
385,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2795Hz-25C-128ctF.ft,0.15,,3.0,25,2795,Gibbsite,,128,27Al
386,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2795Hz-25C-128ctF.ft,0.15,,3.0,25,2795,Gibbsite,,128,27Al
387,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2795Hz-25C-128ctF.ft,0.15,,3.0,25,2795,Gibbsite,,128,27Al
388,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2795Hz-25C-128ctF.ft,0.15,,3.0,25,2795,Gibbsite,,128,27Al
389,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2795Hz-25C-128ctF.ft,0.15,,3.0,25,2795,Gibbsite,,128,27Al
390,33279.0,1.0,0.0,518551.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2631Hz-132C-8th-32ct.ft,0.5,,3.0,132,2631,,,32,23Na
391,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2631Hz-132C-8th-32ct.ft,0.5,,3.0,132,2631,,,32,23Na
392,33482.0,3.0,2.0,1584970.5,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2631Hz-132C-8th-32ct.ft,0.5,,3.0,132,2631,,,32,23Na
393,33485.0,4.0,0.0,515050.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2631Hz-132C-8th-32ct.ft,0.5,,3.0,132,2631,,,32,23Na
394,33489.0,5.0,1.0,1037729.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2631Hz-132C-8th-32ct.ft,0.5,,3.0,132,2631,,,32,23Na
395,33279.0,1.0,0.0,518551.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2631Hz-132C-8th-32ctF.ft,0.5,,3.0,132,2631,,,32,23Na
396,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2631Hz-132C-8th-32ctF.ft,0.5,,3.0,132,2631,,,32,23Na
397,33482.0,3.0,2.0,1584970.5,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2631Hz-132C-8th-32ctF.ft,0.5,,3.0,132,2631,,,32,23Na
398,33485.0,4.0,0.0,515050.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2631Hz-132C-8th-32ctF.ft,0.5,,3.0,132,2631,,,32,23Na
399,33489.0,5.0,1.0,1037729.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2631Hz-132C-8th-32ctF.ft,0.5,,3.0,132,2631,,,32,23Na
400,33279.0,1.0,0.0,518551.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2713Hz-25C-3rd-32ct.ft,0.5,,3.0,25,2713,,,32,23Na
401,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2713Hz-25C-3rd-32ct.ft,0.5,,3.0,25,2713,,,32,23Na
402,33482.0,3.0,2.0,1584970.5,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2713Hz-25C-3rd-32ct.ft,0.5,,3.0,25,2713,,,32,23Na
403,33485.0,4.0,0.0,515050.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2713Hz-25C-3rd-32ct.ft,0.5,,3.0,25,2713,,,32,23Na
404,33489.0,5.0,1.0,1037729.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2713Hz-25C-3rd-32ct.ft,0.5,,3.0,25,2713,,,32,23Na
405,33279.0,1.0,0.0,518551.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2713Hz-25C-3rd-32ctF.ft,0.5,,3.0,25,2713,,,32,23Na
406,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2713Hz-25C-3rd-32ctF.ft,0.5,,3.0,25,2713,,,32,23Na
407,33482.0,3.0,2.0,1584970.5,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2713Hz-25C-3rd-32ctF.ft,0.5,,3.0,25,2713,,,32,23Na
408,33485.0,4.0,0.0,515050.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2713Hz-25C-3rd-32ctF.ft,0.5,,3.0,25,2713,,,32,23Na
409,33489.0,5.0,1.0,1037729.0,0808G1-0p5M-AlOH3-3M-NaOH-D2O/23Na-2713Hz-25C-3rd-32ctF.ft,0.5,,3.0,25,2713,,,32,23Na
