,raw_hz,peak_id,line_width,integral,file_path
183,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ct.ft
184,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ct.ft
185,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ctF.ft
186,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ctF.ft
187,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ctF.ft
188,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ctF.ft
189,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ctF.ft
190,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ct.ft
191,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ct.ft
192,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ct.ft
193,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ct.ft
194,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ct.ft
195,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ctF.ft
196,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ctF.ft
197,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ctF.ft
198,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ctF.ft
199,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ctF.ft
200,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ct.ft
201,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ct.ft
202,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ct.ft
203,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ct.ft
204,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ct.ft
205,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ctF.ft
206,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ctF.ft
207,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ctF.ft
208,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ctF.ft
209,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ctF.ft
210,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ct.ft
211,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ct.ft
212,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ct.ft
213,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ct.ft
214,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ct.ft
215,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ctF.ft
216,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ctF.ft
217,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ctF.ft
218,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ctF.ft
219,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ctF.ft
220,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ct.ft
221,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ct.ft
222,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ct.ft
223,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ct.ft
224,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ct.ft
225,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ctF.ft
226,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ctF.ft
227,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ctF.ft
228,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ctF.ft
229,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ctF.ft
230,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2681Hz-120C-600ct.ft
231,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2681Hz-120C-600ct.ft
232,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2681Hz-120C-600ct.ft
233,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2681Hz-120C-600ct.ft
234,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2681Hz-120C-600ct.ft
235,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2681Hz-120C-600ctF.ft
236,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2681Hz-120C-600ctF.ft
237,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2681Hz-120C-600ctF.ft
238,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2681Hz-120C-600ctF.ft
239,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2681Hz-120C-600ctF.ft
240,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2691Hz-110C-600ct.ft
241,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2691Hz-110C-600ct.ft
242,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2691Hz-110C-600ct.ft
243,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2691Hz-110C-600ct.ft
244,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2691Hz-110C-600ct.ft
245,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2691Hz-110C-600ctF.ft
246,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2691Hz-110C-600ctF.ft
247,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2691Hz-110C-600ctF.ft
248,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2691Hz-110C-600ctF.ft
249,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2691Hz-110C-600ctF.ft
250,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2700Hz-100C-600ct.ft
251,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2700Hz-100C-600ct.ft
252,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2700Hz-100C-600ct.ft
253,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2700Hz-100C-600ct.ft
254,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2700Hz-100C-600ct.ft
255,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2700Hz-100C-600ctF.ft
256,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2700Hz-100C-600ctF.ft
257,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2700Hz-100C-600ctF.ft
258,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2700Hz-100C-600ctF.ft
259,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2700Hz-100C-600ctF.ft
260,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2710Hz-90C-600ct.ft
261,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2710Hz-90C-600ct.ft
262,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2710Hz-90C-600ct.ft
263,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2710Hz-90C-600ct.ft
264,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2710Hz-90C-600ct.ft
265,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2710Hz-90C-600ctF.ft
266,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2710Hz-90C-600ctF.ft
267,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2710Hz-90C-600ctF.ft
268,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2710Hz-90C-600ctF.ft
269,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2710Hz-90C-600ctF.ft
270,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ct.ft
271,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ct.ft
272,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ct.ft
273,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ct.ft
274,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ct.ft
275,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ctF.ft
276,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ctF.ft
277,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ctF.ft
278,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ctF.ft
279,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2720Hz-80C-600ctF.ft
280,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ct.ft
281,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ct.ft
282,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ct.ft
283,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ct.ft
284,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ct.ft
285,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ctF.ft
286,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ctF.ft
287,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ctF.ft
288,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ctF.ft
289,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2732Hz-70C-600ctF.ft
290,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ct.ft
291,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ct.ft
292,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ct.ft
293,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ct.ft
294,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ct.ft
295,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ctF.ft
296,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ctF.ft
297,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ctF.ft
298,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ctF.ft
299,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2742Hz-60C-600ctF.ft
300,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ct.ft
301,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ct.ft
302,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ct.ft
303,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ct.ft
304,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ct.ft
305,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ctF.ft
306,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ctF.ft
307,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ctF.ft
308,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ctF.ft
309,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2752Hz-50C-600ctF.ft
310,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ct.ft
311,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ct.ft
312,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ct.ft
313,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ct.ft
314,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ct.ft
315,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ctF.ft
316,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ctF.ft
317,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ctF.ft
318,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ctF.ft
319,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2762Hz-40C-600ctF.ft
320,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ct.ft
321,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ct.ft
322,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ct.ft
323,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ct.ft
324,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ct.ft
325,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ctF.ft
326,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ctF.ft
327,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ctF.ft
328,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ctF.ft
329,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2730Hz-140C-128ctF.ft
330,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ct.ft
331,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ct.ft
332,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ct.ft
333,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ct.ft
334,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ct.ft
335,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ctF.ft
336,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ctF.ft
337,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ctF.ft
338,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ctF.ft
339,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2735Hz-130C-128ctF.ft
340,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ct.ft
341,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ct.ft
342,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ct.ft
343,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ct.ft
344,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ct.ft
345,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ctF.ft
346,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ctF.ft
347,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ctF.ft
348,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ctF.ft
349,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2744Hz-110C-128ctF.ft
350,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ct.ft
351,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ct.ft
352,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ct.ft
353,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ct.ft
354,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ct.ft
355,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ctF.ft
356,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ctF.ft
357,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ctF.ft
358,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ctF.ft
359,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2755Hz-90C-128ctF.ft
360,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ct.ft
361,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ct.ft
362,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ct.ft
363,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ct.ft
364,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-concentrated-Gibbsite-2770Hz-70C-128ct.ft
